Number	Selection	P_fix	P_fix_MH
100	-0.0071767395973	0.00451624632081	0.241473766223
101	-522.901277545	0.0	0.0
102	-423.021317108	0.0	0.0
103	-0.699296155611	5.54799014021e-61	7.36730421945e-61
104	0.00524733667347	0.0160642947122	1.0
105	-0.0162194002573	0.00133847652344	0.0402984911591
106	-34.4812754385	0.0	0.0
107	-0.00113208991714	0.00892068975709	0.799192206282
108	-547.619310865	0.0	0.0
109	-152.865612812	0.0	0.0
110	-0.0732393648222	6.86246268369e-08	5.03644973474e-07
111	-0.0537733229887	2.42369176756e-06	2.37692470931e-05
112	-10.1897914282	0.0	0.0
113	-1.03124809441	1.83487216621e-89	2.10212888074e-89
114	-0.589986052094	1.28077001712e-51	1.84891952544e-51
115	-414.958936534	0.0	0.0
116	-423.008411994	0.0	0.0
117	-709.7756926	0.0	0.0
118	-0.841818237827	3.33101607306e-73	4.09063697992e-73
119	-0.00918977224841	0.00351071934552	0.162094641882
120	-0.50479832597	2.48567270352e-44	3.91054030448e-44
121	-4.07708074756	0.0	0.0
122	-414.337388976	0.0	0.0
123	-0.321644464787	1.04201491309e-28	2.1963097727e-28
124	-0.169350674368	7.86730946884e-16	2.73831528021e-15
125	-0.0409711962449	2.35955876842e-05	0.000299829416561
126	-252.895382483	0.0	0.0
127	-99.9562783376	0.0	0.0
128	-0.00267179905677	0.00758527480101	0.589184316384
129	-2.32896816149	5.3354670195e-201	5.38656406476e-201
130	-0.00648705502087	0.00490961500819	0.276806411068
131	-0.600364491953	1.65563901924e-52	2.36849664994e-52
132	-321.921893363	0.0	0.0
133	-0.0199654448387	0.000765449495325	0.0191939898412
134	-68.1878797191	0.0	0.0
135	-130.155426192	0.0	0.0
136	-0.540865171225	2.04660289645e-47	3.09626166151e-47
137	-93.6719401825	0.0	0.0
138	-54.6448689179	0.0	0.0
139	0.000361443994164	0.0103620525874	1.0
140	-0.0803249036451	1.83780467563e-08	1.23833127737e-07
141	-0.928715303113	1.16356432658e-80	1.37875018144e-80
142	0.00412692274767	0.0146278448656	1.0
143	-0.00962039303151	0.00332153017785	0.1488467806
144	-0.867707562134	2.00131209866e-75	2.42974101159e-75
145	0.00126795919894	0.0113071494681	1.0
146	-42.7981857595	0.0	0.0
147	-20.6338389746	0.0	0.0
148	-4.69995592921	0.0	0.0
149	0.00392921767518	0.014382038472	1.0
150	-3.7250231083	0.0	4.83196201633e-321
151	-0.419597484833	4.7096335737e-37	8.29245813935e-37
152	-0.0492515606543	5.45885974668e-06	5.81893034551e-05
153	-709.7756926	0.0	0.0
154	-709.7756926	0.0	0.0
155	-0.305383211988	2.51178276175e-27	5.49545582525e-27
156	-66.9566633487	0.0	0.0
157	0.00564815582358	0.0165956831274	1.0
158	-0.555484576389	1.14888840536e-48	1.71281521049e-48
159	-0.0151926843501	0.00155231267687	0.0493828786292
160	-26.3172629773	0.0	0.0
161	-5.45581016981	0.0	0.0
162	-0.00511821411707	0.00576959041077	0.36298041651
163	-20.7586674734	0.0	0.0
164	-709.7756926	0.0	0.0
165	-437.714178165	0.0	0.0
166	0.000671562622084	0.0106794178126	1.0
167	-4.57709520141	0.0	0.0
168	-3.06286741563	4.1892762193e-264	4.19845355289e-264
169	0.00701937603675	0.018480204989	1.0
170	-0.0284199450766	0.000199530070278	0.00359882050334
171	-709.7756926	0.0	0.0
172	-0.339302523358	3.2796911364e-30	6.65689503476e-30
173	-121.663309626	0.0	0.0
174	0.0070202933316	0.0184814990874	1.0
175	0.00700284012882	0.018456883977	1.0
176	0.00325048501835	0.0135561057529	1.0
177	-0.0369114921221	4.76979251169e-05	0.000669837481334
178	-1.12809958651	8.83720904501e-98	9.87119564014e-98
179	-109.705419894	0.0	0.0
180	-495.37627309	0.0	0.0
181	-64.0982541417	0.0	0.0
182	-0.330834666264	1.72298042996e-29	3.55979791077e-29
183	-0.0537733229887	2.42369176756e-06	2.37692470931e-05
184	-34.1829263294	0.0	0.0
185	-249.231857211	0.0	0.0
186	-0.928892289081	1.12356898921e-80	1.33127110183e-80
187	-8.34309373753	0.0	0.0
188	-0.0131602973138	0.00206706494848	0.0738485526928
189	0.00509099091261	0.0158594843601	1.0
190	-0.0310260003992	0.00012950705151	0.0021481504153
191	-368.264138104	0.0	0.0
192	-247.370332164	0.0	0.0
193	-0.0212674574474	0.000626562422844	0.0148321734696
194	-0.0214449504145	0.000609559718965	0.0143199704347
195	-3.3242635484	1.39634379284e-286	1.39815570403e-286
196	-6.74046799834	0.0	0.0
197	-0.775234922156	1.71299152557e-67	2.17425623184e-67
198	-294.931660467	0.0	0.0
199	-1.51719905199	3.26720802891e-131	3.4323147506e-131
200	-19.4979796885	0.0	0.0
201	-8.24279906419	0.0	0.0
202	-3.50405818785	4.8368900834e-302	4.84126906328e-302
203	0.00207438090123	0.0121920977687	1.0
204	-0.0260191870844	0.000295167172403	0.00578898072945
205	-0.132970613798	8.59275364567e-13	3.67973075044e-12
206	-0.815101222735	6.52395251327e-71	8.1132578977e-71
207	0.00101183007906	0.0110347644071	1.0
208	-297.870586833	0.0	0.0
209	-10.7140157531	0.0	0.0
210	-51.6300853038	0.0	0.0
211	-5.62029554854	0.0	0.0
212	-102.555002745	0.0	0.0
213	-1.41356292225	2.63508757174e-122	2.8008494307e-122
214	0.0070202933316	0.0184814990874	1.0
215	-0.00619430273613	0.00508454255137	0.293325624172
216	0.00680950775475	0.0181852765431	1.0
217	-709.7756926	0.0	0.0
218	-6.13172333313	0.0	0.0
219	-444.237509469	0.0	0.0
220	-0.0164843774302	0.00128777364815	0.0382387174374
221	-20.3129782817	0.0	0.0
222	-0.33474974629	8.00235097433e-30	1.63970759693e-29
223	-37.8957585628	0.0	0.0
224	-318.376914441	0.0	0.0
225	0.00653146807013	0.0177981038143	1.0
226	-0.00227672602842	0.00791346566039	0.637123507024
227	0.0070202933316	0.0184814990874	1.0
228	-0.252445614624	7.7676413571e-23	1.95940400973e-22
229	-74.4907306247	0.0	0.0
230	0.00214113134081	0.0122671966788	1.0
231	-0.0391488662352	3.24046769247e-05	0.000430107442342
232	-48.3532502321	0.0	0.0
233	0.00702027718019	0.018481476301	1.0
234	-6.69124024095	0.0	0.0
235	-70.0529043908	0.0	0.0
236	-709.7756926	0.0	0.0
237	0.007014080779	0.018472735412	1.0
238	-0.0393066227553	3.15294011305e-05	0.000416880350934
239	-0.0131932788975	0.0020576407984	0.0733678667653
240	-0.0235509316695	0.000438153256705	0.00943730836253
241	0.00372570002304	0.0141314538698	1.0
242	0.00683682398452	0.0182235341316	1.0
243	-0.0671302374885	2.12114769876e-07	1.68830241383e-06
244	-17.8993498448	0.0	0.0
245	-61.6855296412	0.0	0.0
246	-709.7756926	0.0	0.0
247	-0.0412305420774	2.25503255416e-05	0.000284821659038
248	-4.26479799303	0.0	0.0
249	-0.058159987145	1.09508852837e-06	9.97251793511e-06
250	0.00680207064567	0.0181748673086	1.0
251	-0.588618393541	1.67705969753e-51	2.42394849867e-51
252	-52.6877261497	0.0	0.0
253	-12.5524215533	0.0	0.0
254	-41.5173017949	0.0	0.0
255	-0.0383874000557	3.69752202448e-05	0.000500098633985
256	-60.4182057572	0.0	0.0
257	-0.104372643808	1.99544936898e-10	1.05916659002e-09
258	-0.00918977224841	0.00351071934552	0.162094641882
259	-31.1709644741	0.0	0.0
260	-0.0224850860609	0.000518277889048	0.0116546849281
261	-423.85409356	0.0	0.0
262	-0.699326599203	5.5147584853e-61	7.32302892809e-61
263	-484.213597383	0.0	0.0
264	-265.229460973	0.0	0.0
265	-0.0624850246799	4.97561483068e-07	4.23539109166e-06
266	-195.572907665	0.0	0.0
267	-709.7756926	0.0	0.0
268	-0.00106522892647	0.00898213087546	0.809842635427
269	-271.35456735	0.0	0.0
270	0.000214885833439	0.0102142299329	1.0
271	-0.0554900847388	1.77732287494e-06	1.69196180438e-05
272	-186.181596545	0.0	0.0
273	-0.00795822504595	0.00410136001851	0.206856790372
274	-8.57579606415	0.0	0.0
275	-0.00841494885857	0.00387352428301	0.188971347868
276	-0.0107981752569	0.0028470676045	0.117885825802
277	0.00702027718019	0.018481476301	1.0
278	0.00245259037385	0.0126213173177	1.0
279	-4.00913225478	0.0	0.0
280	-3.45428257077	9.22031322475e-298	9.22953528841e-298
281	-56.6538159874	0.0	0.0
282	-27.081061669	0.0	0.0
283	-646.654387781	0.0	0.0
284	-0.00823403387771	0.00396250855963	0.195863222492
285	0.0070202933316	0.0184814990874	1.0
286	-1.9800406885	5.33745529172e-171	5.44117254529e-171
287	0.00672367806183	0.0180653228635	1.0
288	-282.351960837	0.0	0.0
289	-238.99218782	0.0	0.0
290	-0.443194901484	4.55834678504e-39	7.7541496044e-39
291	-4.57095020925	0.0	0.0
292	-0.00251706700959	0.00771263080003	0.607514480462
293	-0.088355806208	4.08991842752e-09	2.52497488152e-08
294	-19.7431800819	0.0	0.0
295	-0.0186344510221	0.000936433559145	0.0249814606712
296	-1.15345013251	5.8737945946e-100	6.52331748401e-100
297	-0.0280451108702	0.000212202748712	0.00387607609689
298	-0.33474974629	8.00235097433e-30	1.63970759693e-29
299	-0.00392052905078	0.00661253892951	0.46012147326
300	-0.0316885249832	0.000115905811508	0.00188405681507
301	-57.7931946486	0.0	0.0
302	-3.57732266118	0.0	2.42618903581e-308
303	-0.00456109402063	0.00615094010199	0.405312616886
304	-0.35858178327	7.49200018007e-32	1.46366680199e-31
305	0.0061415942092	0.0172621441894	1.0
306	-0.0533765897221	2.60343380226e-06	2.57116910463e-05
307	-0.0534070070537	2.5891983733e-06	2.55573043756e-05
308	-0.00111485080174	0.00893650382012	0.801924785849
309	-0.0067314454559	0.00476724170882	0.263730850843
310	-0.0343808255465	7.35412750841e-05	0.00110555980857
311	-145.875502687	0.0	0.0
312	-0.00133056803213	0.00874000014935	0.768394143067
313	-0.0053070524523	0.00564450909725	0.349659174683
314	0.00701937603675	0.018480204989	1.0
315	0.00214113134081	0.0122671966788	1.0
316	-0.915146858525	1.69953488441e-79	2.02413886582e-79
317	-0.0330141026942	9.27186792016e-05	0.00144912937567
318	-50.9392867992	0.0	0.0
319	-0.00654865453102	0.0048734174311	0.273450790831
320	0.00678353993223	0.0181489436924	1.0
321	-0.0326979289899	9.78025500634e-05	0.00154274814989
322	-0.0109501199281	0.00279024798029	0.114392044246
323	-415.768758333	0.0	0.0
324	-15.6337442149	0.0	0.0
325	-0.0701098912168	1.22446375616e-07	9.35898823448e-07
326	-4.17959217139	0.0	0.0
327	0.00509561353777	0.0158655198981	1.0
328	-0.0414872514213	2.156047211e-05	0.000270706383164
329	-0.530118269435	1.69940327093e-46	2.59996226022e-46
330	-4.57095020925	0.0	0.0
331	0.00125225593534	0.0112903285856	1.0
332	-0.000268454421717	0.00973656131113	0.948233996437
333	-0.000656034095729	0.00936444986926	0.87818785449
334	-0.0320952771696	0.000108251194077	0.0017382700585
335	-0.106303849993	1.38397652516e-10	7.22602166752e-10
336	-0.00191469698723	0.00822294192973	0.684470314414
337	-143.492369279	0.0	0.0
338	0.00619431599044	0.01733414147	1.0
339	-50.2288660486	0.0	0.0
340	-0.106303849993	1.38397652516e-10	7.22602166752e-10
341	-0.851277170905	5.14105438984e-74	6.28657899284e-74
342	-92.3752745019	0.0	0.0
343	-236.290438677	0.0	0.0
344	-4.84294959729	0.0	0.0
345	0.00325048501835	0.0135561057529	1.0
346	0.0068519827665	0.0182447815148	1.0
347	-0.0455623090126	1.05227548026e-05	0.00012080448031
348	-0.530393224418	1.60982805476e-46	2.46220143713e-46
349	-0.0174747485806	0.00111326861688	0.0314297551367
350	-1.19461936409	1.70821765401e-103	1.88067450055e-103
351	-25.1354673932	0.0	0.0
352	-225.365955927	0.0	0.0
353	-0.00661958129993	0.00483199971675	0.269637423767
354	0.00633036011942	0.0175206194747	1.0
355	0.0070202933316	0.0184814990874	1.0
356	-0.164152440543	2.14494758702e-15	7.66445316124e-15
357	-0.0599095300251	7.9639972887e-07	7.05279232585e-06
358	-0.0903050331125	2.836322042e-09	1.71649459947e-08
359	-709.7756926	0.0	0.0
360	-96.1636852158	0.0	0.0
361	-376.19919817	0.0	0.0
362	-0.00277796559683	0.00749876910525	0.57692835507
363	-0.817936174346	3.72674940532e-71	4.62825118101e-71
364	-225.716377047	0.0	0.0
365	-79.0695775619	0.0	0.0
366	-709.7756926	0.0	0.0
367	-0.25192191245	8.60258540078e-23	2.17348828335e-22
368	-0.237526226419	1.42137304684e-21	3.75877881675e-21
369	-5.73964414114	0.0	0.0
370	-0.00135000744773	0.00872243959706	0.765442275236
371	0.00298691269522	0.0132429521196	1.0
372	-22.2125511074	0.0	0.0
373	-51.0853879805	0.0	0.0
374	0.00142227329538	0.0114732853648	1.0
375	-1.28626408431	2.28700454915e-111	2.47603039187e-111
376	-0.403329293728	1.1503439011e-35	2.07773445662e-35
377	-0.00082207811109	0.009208006453	0.849785371079
378	-709.7756926	0.0	0.0
379	-0.0186463797219	0.000934756446809	0.0249225270195
380	-305.497663953	0.0	0.0
381	-0.340578001271	2.55441860112e-30	5.17121948674e-30
382	-17.7584026504	0.0	0.0
383	-2.05592831315	1.59558832622e-177	1.62215490817e-177
384	-0.195132735884	5.36838572767e-18	1.6614070701e-17
385	-226.244766791	0.0	0.0
386	0.00145736829267	0.0115112813348	1.0
387	-175.193547361	0.0	0.0
388	-244.024100832	0.0	0.0
389	0.000590574156728	0.0105959384629	1.0
390	-3.71126563338	0.0	7.36404845126e-320
391	-0.100076947775	4.49757458291e-10	2.4794336758e-09
392	0.000590574156728	0.0105959384629	1.0
393	-0.00499358695868	0.00585329273864	0.372048812166
394	-0.161896540285	3.31374468725e-15	1.19802734551e-14
395	-0.435251008746	2.17270835747e-38	3.73793680257e-38
396	-5.88490763822	0.0	0.0
397	-709.7756926	0.0	0.0
398	-0.119880269809	1.0476418618e-11	4.91426696887e-11
399	-0.221791701242	3.03578203851e-20	8.47351158803e-20
400	-0.189195955145	1.69568270519e-17	5.38247046028e-17
401	-3.80202740129	0.0	0.0
402	-0.00668879530406	0.00479185042901	0.265967416995
403	-110.976512056	0.0	0.0
404	-0.446727332717	2.27609697287e-39	3.85282539795e-39
405	0.00500133574833	0.0157426681638	1.0
406	-0.00648705502087	0.00490961500819	0.276806411068
407	-20.766774706	0.0	0.0
408	-0.00713923640103	0.00453697093247	0.2432735357
409	-0.000941896766385	0.00909622308837	0.829862246744
410	0.0070202933316	0.0184814990874	1.0
411	0.00406509304917	0.0145507211981	1.0
412	-0.173195088516	3.7447087629e-16	1.27908997593e-15
413	-0.0113490946562	0.00264561923705	0.105703133436
414	-3.30152124077	1.26061989844e-284	1.26233191772e-284
415	-370.314142681	0.0	0.0
416	0.00700984083138	0.0184667555187	1.0
417	0.00453381034275	0.0151410318865	1.0
418	-0.4674100581	3.89672545049e-41	6.41601564415e-41
419	-416.155457452	0.0	0.0
420	-210.125388818	0.0	0.0
421	0.00630126224805	0.0174806505418	1.0
422	-190.058335738	0.0	0.0
423	-0.252445614624	7.7676413571e-23	1.95940400973e-22
424	-709.7756926	0.0	0.0
425	0.00474688040718	0.0154136475786	1.0
426	-0.149954952868	3.30232729333e-14	1.27446379978e-13
427	0.00306932852541	0.0133404117313	1.0
428	-709.7756926	0.0	0.0
429	-1.02340821388	8.64487521511e-89	9.92688693471e-89
430	-42.5310157384	0.0	0.0
431	-0.0587549058344	9.82783943007e-07	8.86436407638e-06
432	-0.011702392704	0.00252293927612	0.0985615793189
433	-1.21891765412	1.39701346386e-105	1.53072158432e-105
434	-0.0038883909101	0.00663635854969	0.463058723558
435	-0.01447303434	0.00171986418046	0.056945489156
436	-0.0250922579877	0.000342696132052	0.00695519037515
437	-0.0189326299292	0.000895328757604	0.0235492636628
438	-1.18006778795	3.03767282352e-102	3.35434819203e-102
439	-387.235443034	0.0	0.0
440	-51.0853879805	0.0	0.0
441	-0.0085923467473	0.00378786033305	0.182448989254
442	-0.250631181658	1.10637483636e-22	2.80638752384e-22
443	-27.554927507	0.0	0.0
444	-11.9628062129	0.0	0.0
445	-0.0359882796563	5.58903981128e-05	0.000804186482767
446	-0.565430679789	1.6187796905e-49	2.39024281831e-49
447	0.00517060288476	0.0159636005065	1.0
448	0.00418377206381	0.014698957094	1.0
449	-7.27172633049	0.0	0.0
450	-0.0195927792205	0.000810162052142	0.0206638333976
451	-1.96437699578	1.18574514951e-169	1.20953447186e-169
452	-0.0300488661454	0.000152415626104	0.00260668625926
453	0.00272969603263	0.0129414871354	1.0
454	-1.43154658555	7.50478745621e-124	7.95919283282e-124
455	-0.069564875598	1.35410999725e-07	1.04254536523e-06
456	0.00192819841058	0.0120286154857	1.0
457	-0.216453571155	8.56775473089e-20	2.43832097687e-19
458	0.00517467047115	0.0159689297935	1.0
459	-1.58389265572	6.05208859498e-137	6.31805815731e-137
460	-0.0086906393157	0.00374106726517	0.178932509792
461	-709.7756926	0.0	0.0
462	-0.0633441200096	4.25145620252e-07	3.57289001409e-06
463	-0.00521868661384	0.00570277897559	0.355830797321
464	-0.000690801212661	0.00933154536474	0.872163266733
465	-0.0417842101582	2.04685372883e-05	0.000255248338226
466	-0.0360030856687	5.57487779919e-05	0.000801832389654
467	0.00317923410616	0.0134710301768	1.0
468	-0.00100946527608	0.00903359504085	0.818833817573
469	-0.00694995419527	0.00464272908541	0.252563915738
470	-0.0166710636795	0.00125309898877	0.0368510705747
471	0.00668143801544	0.0180064313638	1.0
472	-1.1043577001	9.66961393635e-96	1.08628021637e-95
473	0.00701202358861	0.018469833897	1.0
474	-1.93232961717	6.74804792942e-167	6.89258591861e-167
475	-2.62641077985	1.41857115355e-226	1.42603320468e-226
476	-0.66935251755	2.04229626964e-58	2.76803288671e-58
477	-0.00746003089109	0.00436212858442	0.228301965446
478	-2.12739084601	1.14497933418e-183	1.16146775052e-183
479	-369.48997454	0.0	0.0
480	-709.7756926	0.0	0.0
481	-0.0167210782084	0.0012439537978	0.0364879399522
482	0.00472553230385	0.0153862141388	1.0
483	-6.57516496833	0.0	0.0
484	-0.00502419895402	0.00583264782712	0.369800579526
485	0.0070202933316	0.0184814990874	1.0
486	-709.7756926	0.0	0.0
487	0.00566989108092	0.0166247564047	1.0
488	-709.7756926	0.0	0.0
489	-0.491396103243	3.4760717631e-43	5.55517850412e-43
490	0.0070202933316	0.0184814990874	1.0
491	-0.52777371543	2.69663591894e-46	4.1359565118e-46
492	-4.23701675237	0.0	0.0
493	0.0055067572258	0.0164071914275	1.0
494	-359.698348803	0.0	0.0
495	-0.0382823295131	3.76534520453e-05	0.000510611646698
496	-29.9737352874	0.0	0.0
497	0.00417150124775	0.0146835913908	1.0
498	-0.0015173297945	0.00857229608525	0.740498775187
499	0.00199396309444	0.012101995793	1.0
500	-0.0340902145503	7.72655573444e-05	0.00117104065011
501	-0.0008890427833	0.00914541817185	0.838592430119
502	-21.326549776	0.0	0.0
503	-116.383848738	0.0	0.0
504	-0.00098272515322	0.0090583447112	0.823180666654
505	-294.931660467	0.0	0.0
506	-709.7756926	0.0	0.0
507	-59.8813522356	0.0	0.0
508	-468.534935966	0.0	0.0
509	0.00701960761859	0.0184805316952	1.0
510	-0.00129003174073	0.00877669689081	0.77458623334
511	-0.0145570749241	0.00169950319942	0.0560057544794
512	0.00652908843191	0.0177948078105	1.0
513	-0.0306165681491	0.000138669931329	0.0023295492303
514	0.00609331657247	0.0171963484018	1.0
515	-0.00245495858355	0.00776417804595	0.615031495961
516	-34.7134085646	0.0	0.0
517	-130.155426192	0.0	0.0
518	-80.9176430967	0.0	0.0
519	-140.76830413	0.0	0.0
520	-48.2360472921	0.0	0.0
521	-0.0772289158311	3.27162364328e-08	2.28592399413e-07
522	-0.0960877428608	9.55039108191e-10	5.46242456386e-09
523	-149.961589674	0.0	0.0
524	-18.6542756079	0.0	0.0
525	-78.0218840141	0.0	0.0
526	-0.775234922156	1.71299152557e-67	2.17425623184e-67
527	-0.538506666692	3.25677447194e-47	4.93908141573e-47
528	-0.0830722354876	1.10027294665e-08	7.18774949166e-08
529	-0.435251008746	2.17270835747e-38	3.73793680257e-38
530	-91.3371706206	0.0	0.0
531	-0.066105557324	2.56117078767e-07	2.06805842423e-06
532	-709.7756926	0.0	0.0
533	-1.75175000211	2.25532636764e-151	2.32529897896e-151
534	-0.0142713761185	0.00176960437931	0.0592652308371
535	-0.0127265900903	0.00219453996573	0.0804704825751
536	-66.1561107214	0.0	0.0
537	-301.619897236	0.0	0.0
538	-22.2491887105	0.0	0.0
539	-709.7756926	0.0	0.0
540	-208.592700876	0.0	0.0
541	0.00598400288192	0.0170478388383	1.0
542	0.00701911449327	0.0184798360174	1.0
543	-709.7756926	0.0	0.0
544	-178.817189325	0.0	0.0
545	-12.0549928192	0.0	0.0
546	-0.209568435494	3.26333437665e-19	9.53116102859e-19
547	-0.00558440211555	0.00546458627641	0.330975270168
548	-29.9737352874	0.0	0.0
549	-0.00178892088148	0.00833242397658	0.701730161252
550	-709.7756926	0.0	0.0
551	-1.54664005093	9.6336173813e-134	1.00912869943e-133
552	-49.0388890481	0.0	0.0
553	-8.05231441267	0.0	0.0
554	-8.24279906419	0.0	0.0
555	-709.7756926	0.0	0.0
556	0.00667645752941	0.0179994937201	1.0
557	-0.0150358041228	0.00158754616559	0.0509408962012
558	-149.961589674	0.0	0.0
559	-2.94065408228	1.3521895972e-253	1.35597429995e-253
560	-0.0387891194479	3.44905612781e-05	0.000461861428269
561	-4.59229059857	0.0	0.0
562	0.00641543413465	0.0176377385119	1.0
563	-0.00760350020131	0.00428570208046	0.221907857437
564	-0.0227573518679	0.000496593481374	0.01104303165
565	-266.534139808	0.0	0.0
566	-7.77435413909	0.0	0.0
567	-84.5931419111	0.0	0.0
568	-0.439146772151	1.01024107654e-38	1.72835942232e-38
569	-0.0368367629879	4.83149410209e-05	0.000679822331185
570	-689.009772317	0.0	0.0
571	-0.00135000744773	0.00872243959706	0.765442275236
572	0.00678719171298	0.0181540509414	1.0
573	0.000425570500566	0.0104271686553	1.0
574	-0.00235901820569	0.00784428638456	0.62682642881
575	-23.0999038199	0.0	0.0
576	-0.339283858455	3.29170761458e-30	6.68154210997e-30
577	-90.2972230964	0.0	0.0
578	-294.931660467	0.0	0.0
579	-709.7756926	0.0	0.0
580	-0.222344486881	2.72643465999e-20	7.59502522552e-20
581	-0.00182893850299	0.00829748050387	0.696191979831
582	-0.0607167612664	6.87362430466e-07	6.01100422673e-06
583	-0.00387704209223	0.00664478506076	0.464100416981
584	-0.0109436903224	0.00279263267679	0.114537765139
585	-0.620859835404	2.91078755167e-54	4.09328412172e-54
586	-98.5220539158	0.0	0.0
587	-1.98870198182	9.60930283472e-172	9.7927625135e-172
588	-8.85812971858	0.0	0.0
589	-6.35623771212	0.0	0.0
590	0.00659680401523	0.0178887173081	1.0
591	-340.070536405	0.0	0.0
592	-0.0113104411988	0.0026593456515	0.106515223822
593	-0.00183403176757	0.00829304042517	0.695490247517
594	-0.216453571155	8.56775473089e-20	2.43832097687e-19
595	0.00198044670659	0.0120868918495	1.0
596	-709.7756926	0.0	0.0
597	-1.90022511086	3.88362426798e-164	3.97245106368e-164
598	-289.530680365	0.0	0.0
599	-69.3415632843	0.0	0.0
600	-23.2821573351	0.0	0.0
601	-2.23855922798	3.16693613549e-193	3.20334574111e-193
602	-0.0611657752652	6.33262226882e-07	5.49966430796e-06
603	-3.10329190579e-05	0.00996930855585	0.993874320972
604	-665.429399847	0.0	0.0
605	-1.16439661587	6.74009485658e-101	7.46753120135e-101
606	-1.60026100597	2.37137405151e-138	2.47208927033e-138
607	-0.517664399568	1.97408138405e-45	3.06111145423e-45
608	-68.7652235965	0.0	0.0
609	-23.7158279071	0.0	0.0
610	-153.643691316	0.0	0.0
611	-709.7756926	0.0	0.0
612	0.0014827615368	0.0115388226248	1.0
613	-7.4642709541	0.0	0.0
614	-267.615704052	0.0	0.0
615	-0.980737442207	3.98341463124e-85	4.63538540937e-85
616	0.00245259037385	0.0126213173177	1.0
617	-0.0413909911643	2.19265452866e-05	0.000275915402881
618	0.000289670011878	0.0102894859693	1.0
619	-265.229460973	0.0	0.0
620	-0.0613109824218	6.16687477921e-07	5.34379480621e-06
621	-0.0827188289541	1.17540544037e-08	7.70872351066e-08
622	-5.73212596793	0.0	0.0
623	-0.157359870211	7.94238091869e-15	2.94155102019e-14
624	-4.35814447951	0.0	0.0
625	-0.917953040758	9.76089397127e-80	1.16127701725e-79
626	-62.6130228722	0.0	0.0
627	0.00329970759082	0.0136150607085	1.0
628	-27.9758929106	0.0	0.0
629	-709.7756926	0.0	0.0
630	-237.206021026	0.0	0.0
631	-1.12809958651	8.83720904501e-98	9.87119564014e-98
632	-709.7756926	0.0	0.0
633	0.00240248210315	0.0125639343565	1.0
634	-4.47659138293	0.0	0.0
635	-11.7395347925	0.0	0.0
636	-709.7756926	0.0	0.0
637	-164.602075569	0.0	0.0
638	-411.77778412	0.0	0.0
639	-0.0336460736316	8.33138689521e-05	0.00127868563145
640	-2.49841362364	1.4378014933e-215	1.44758624813e-215
641	-451.25255131	0.0	0.0
642	-0.0248269748315	0.000357583030464	0.00733028401699
643	-0.0740753533084	5.87716749528e-08	4.26812958889e-07
644	-709.7756926	0.0	0.0
645	0.0070202933316	0.0184814990874	1.0
646	-15.861385123	0.0	0.0
647	-31.5878848749	0.0	0.0
648	-2.96090303171	2.45398806014e-255	2.46058329667e-255
649	-0.346825316924	7.50884118717e-31	1.50101273783e-30
650	-131.069721049	0.0	0.0
651	-0.922490327134	3.9817192507e-80	4.72904210407e-80
652	-0.00967854248316	0.00329664497918	0.1471428476
653	-640.352587691	0.0	0.0
654	-130.252657278	0.0	0.0
655	-0.0200787286313	0.000752316902118	0.0187682574627
656	-0.209618476402	3.23178166746e-19	9.4371916316e-19
657	-2.01991338732	1.99211769309e-174	2.02780817345e-174
658	4.74750952192e-05	0.0100470732313	1.0
659	-29.9737352874	0.0	0.0
660	-709.7756926	0.0	0.0
661	0.00178292151126	0.0118674865691	1.0
662	-5.55436527404e-05	0.00994511156122	0.989062609753
663	-5.35636043214	0.0	0.0
664	-4.68446047168	0.0	0.0
665	0.0041857677593	0.0147014569804	1.0
666	-83.3166193106	0.0	0.0
667	-222.619216608	0.0	0.0
668	-1.9549703768	7.63315196293e-169	7.78926192346e-169
669	-0.031969973412	0.000110555558537	0.00178193623111
670	0.00235803055697	0.012513161125	1.0
671	0.00558463973413	0.0165108744951	1.0
672	0.0070202933316	0.0184814990874	1.0
673	-10.1198533471	0.0	0.0
674	-694.400470582	0.0	0.0
